StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CoronaA1,CoronaA2,CoronaA3,CoronaA4,CoronaA5,CoronaA6,CoronaA7,CoronaB1,CoronaB2,CoronaB3,CoronaB5,CoronaB6,CoronaC,CoronaD,CoronaE1,CoronaE2,CoronaE3,CoronaE4,CoronaE5,CoronaE6,CoronaF1,CoronaF2,CoronaF3,CoronaF4,CoronaG1,CoronaG2,CoronaG3,Aggress1,Aggress2,Aggress3,SDO1,SDO2,SDO3,VSA1,VSA2,VSA3,GCB1,GCB2,GCB3,SpamCheck1,AuthTrust1,AuthTrust2,AuthTrust3,AuthTrust4,Party,StrenPartyID,Lean,PartyID1_125,PartyID2_4,PartyID3_4,PolAttitude_44,PolAttitude_45,PolAttitude_47,PolAttitude_48,FeelThermIn_1,Efficacy1,Efficacy2,Efficacy3,FeelThermOut_1,Hope,Sadness,Anger,PissedOff,Fear,Scared,Contempt,Disrespect,Disgust,Disappointment,Hostility,Hatred,TriatsOut_4,TriatsOut_5,TriatsOut_7,TriatsOut_9,TriatsOut_11,TriatsOut_12,TrustOut_1,SocDisOut1_1,SocDisOut2_1,SocDisOut3_1,Intolerance1,Intolerance2,Intolerance3,Intolerance4,ThreatOut1,ThreatOut2,ThreatOut3,PolConTheory1,PolConTheory2,PolConTheory3,LegitGnrl1,LegitGnrl2,LegitGnrl3,LegitGnrl4,LegitGnrl5,LegitGnrl6,LegitGnrl7,MetaPercepIn1,MetaPercepIn2,SpamCheck2,MetaPercepOut1,MetaPercepOut2,RiotLegit1,RiotLegit2,RiotLegit3,BanLegit1,BanLegit2,BanLegit3,PolPartic1,PolPartic2,PolPartic3,NationalNews,CNN,Fox,MSNBC,TalkRadio,SocialMedia,Parler,Telegram,AmericID1_125,AmericID2_4,AmericID3_4,Gender,Educ,Income,Ethnic,Religious,Ideolgy,Debriefing,workerId,assignmentId,hitId,OUTGROUP,OUT1,INGROUP,IN1,tID,IDS
1/17/21 8:53,1/17/21 9:05,0,75.191.12.165,100,747,1,1/17/21 9:05,R_27WjEcHetY676OY,,,,,36.33309937,-78.40660095,anonymous,EN,47,4,4,4,4,4,4,4,3,3,2,1,4,7,3,4,4,5,5,5,5,2,3,4,3,3,4,4,1,1,1,4,2,3,2,2,1,5,2,2,6,3,2,2,5,2,4,,74,75,23,58,58,85,84,80,5,4,4,10,88,92,91,91,91,91,92,92,93,93,90,90,22,36,23,100,79,95,23,52,53,77,54,52,52,52,5,5,5,3,3,3,3,1,2,3,1,1,1,4,4,6,6,6,4,2,2,1,1,1,4,5,5,5,1,5,1,1,4,1,1,100,100,0,11,22,14,35,97,6,,A3FISMGJDSCT10,3BWI6RSP7HN16BXLDY3FTPB7L5L7EB,35JDMRECC4MHCKATGY27AITEU4SGEW,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:01,1/17/21 9:11,0,73.48.236.50,100,634,1,1/17/21 9:11,R_2s2pMRvTCzrsOC5,,,,,38.58790588,-121.405304,anonymous,EN,59,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,3,1,5,4,4,4,3,2,2,2,5,4,1,1,1,6,1,1,2,1,3,4,2,1,6,1,1,2,1,2,6,,65,77,25,68,68,78,93,70,3,3,2,4,87,92,88,91,87,87,91,91,91,92,87,87,3,59,1,89,71,100,2,55,64,62,51,51,51,51,5,5,6,6,6,2,1,1,6,1,1,1,1,5,5,6,6,4,2,1,1,1,1,1,1,6,1,1,1,3,1,5,6,1,1,73,75,32,10,21,15,35,93,7,,A121T4P5NKCHCS,3JNQLM5FT508QGA7O89OATKJJM02LD,3URJ6VVYUP0NCVUYFB3265QP81PO4L,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:00,1/17/21 9:12,0,72.181.11.236,100,720,1,1/17/21 9:12,R_2qz7QSIJTlKcdgs,,,,,32.92599487,-96.96659851,anonymous,EN,26,3,1,3,2,3,1,1,3,1,2,1,2,5,3,2,5,5,5,3,5,5,2,5,5,5,3,4,1,1,1,6,5,1,3,1,4,6,6,6,6,4,2,3,1,3,,2,23,77,12,7,7,94,96,72,6,4,6,61,91,89,92,87,87,87,87,87,87,90,87,87,97,59,29,95,78,69,14,100,100,100,55,53,56,56,5,6,6,4,3,1,4,2,1,1,1,1,1,5,4,6,2,2,1,1,1,6,6,6,1,3,4,2,5,1,1,1,5,1,1,98,98,96,10,22,15,35,93,4,,A3OBB2NLKVRKTF,3XXU1SWE8N9KYNGPCUGKIRBTSCH0A9,3QO7EE372O0AI6SN935T3ORVXUOBQM,Democrats,Democrat,Republicans,Republican,an Independent,Independents
1/17/21 9:04,1/17/21 9:14,0,67.249.254.36,100,609,1,1/17/21 9:14,R_1LdI8CYkIkjxpFZ,,,,,43.98129272,-75.60590363,anonymous,EN,32,2,1,1,2,2,2,1,1,1,2,2,1,5,2,4,4,3,5,2,3,3,3,4,3,2,2,2,1,5,2,5,5,2,4,2,3,4,4,2,6,3,2,3,4,3,,2,36,48,32,13,30,12,23,17,5,5,5,17,88,88,90,90,87,87,87,88,91,93,87,87,42,42,0,100,51,52,14,64,66,67,52,52,52,52,2,2,2,2,2,1,4,4,3,3,3,3,3,2,2,6,3,3,1,2,1,1,1,1,1,4,2,2,1,2,2,5,4,1,1,100,100,100,10,23,15,35,97,4,,A1BMCG7M6NC1FW,3NC5L260MP00XVPGPV4NMTI2NVAOF0,3APP19WN71RDZ5HEAGJ9YU11D646G1,Democrats,Democrat,Republicans,Republican,an Independent,Independents
1/17/21 9:02,1/17/21 9:14,0,205.201.33.140,100,701,1,1/17/21 9:14,R_2WA4w8vFM0j17tH,,,,,36.90440369,-112.4979019,anonymous,EN,54,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,4,4,4,3,3,5,5,5,5,5,1,1,1,2,2,6,2,5,5,6,5,3,6,1,1,1,4,2,6,,100,100,100,91,94,95,97,100,6,6,6,25,87,90,91,91,87,87,93,92,93,92,91,91,0,0,0,100,100,100,5,75,20,0,57,54,54,54,6,6,6,6,6,6,2,2,5,5,3,3,3,6,6,6,1,1,5,5,5,5,5,6,3,5,2,1,1,6,1,6,1,1,1,100,100,100,10,21,14,35,93,7,,A1S0N5BIXAQO8I,3WQQ9FUS6B87ZMQKDCTV6H1HTSEB82,3QGHA0EA0JDF23O9LC4ZVD9HLV5BWQ,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 8:53,1/17/21 9:14,0,73.182.63.53,100,1226,1,1/17/21 9:14,R_2f1l36WXu9XOsZX,,,,,32.16499329,-81.90799713,anonymous,EN,41,2,1,3,2,1,2,1,1,1,2,2,1,4,3,4,5,3,4,2,2,2,2,3,2,2,1,1,1,1,1,6,5,2,3,3,3,5,5,1,6,4,4,5,4,2,8,,35,10,2,6,49,34,43,60,5,5,5,52,91,88,88,87,87,87,87,87,87,89,87,87,60,60,30,65,30,65,20,75,100,100,52,51,51,51,2,3,3,4,1,3,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,2,2,2,1,4,1,3,3,3,1,1,4,1,1,100,90,90,10,22,17,35,97,5,I have no additional feedback.,A3KGQFF3ZVNQON,3LEIZ60CDKD3VPCAOIFCSV3V41HZ9K,3APP19WN71RDZ5HEAGJ9YU11D646G1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:06,1/17/21 9:15,0,24.220.160.186,100,493,1,1/17/21 9:15,R_1q3ywxTY2ruu3Rj,,,,,43.52349854,-96.7385025,anonymous,EN,24,2,3,2,3,2,4,3,2,3,2,4,3,7,2,5,4,5,4,5,5,4,2,2,4,3,3,4,1,1,1,3,4,2,2,4,2,2,5,2,6,1,2,1,2,2,4,,12,73,14,10,73,19,77,83,2,4,2,75,89,88,91,91,88,92,90,89,91,92,89,91,74,9,75,29,78,29,23,21,70,20,52,55,52,53,1,1,2,1,2,1,3,2,1,2,1,2,1,1,2,6,2,1,4,2,5,4,2,4,2,4,2,2,5,3,4,3,4,3,4,58,74,11,10,21,14,36,96,2,,A20K99JZE0L8HU,3VNL7UK1XGXGANUOLCQMG3OPM3RFTD,30F94FBDNRXNAMKFQ7ZO8T2IH1NBT0,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:02,1/17/21 9:15,0,75.182.8.179,100,757,1,1/17/21 9:15,R_1msaUp21mb9G4ng,,,,,34.16369629,-80.81159973,anonymous,EN,25,3,3,3,2,2,2,2,2,2,2,3,1,5,1,3,5,3,5,5,4,1,2,5,3,1,1,1,2,6,2,4,4,1,6,4,6,3,2,1,6,1,1,2,6,2,4,,80,100,82,89,76,81,100,90,4,5,5,13,88,91,92,92,91,92,90,91,93,93,90,92,6,58,64,100,39,74,19,68,81,69,55,57,53,55,6,6,6,2,2,2,1,1,1,1,1,1,1,4,5,6,5,4,1,1,1,2,1,1,1,1,2,2,1,1,1,1,4,1,1,100,100,81,11,22,16,35,96,6,,ALHX02JGCL9C0,31QTRG6Q2UROIMIC9L9Q0EU83BVYPN,3XDSWAMB225TSBKTN31OE8XDFFOQC8,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 8:54,1/17/21 9:16,0,98.156.231.66,100,1279,1,1/17/21 9:16,R_3lzg6UUbaSfiaAX,,,,,30.51539612,-97.66889954,anonymous,EN,26,3,1,2,4,2,4,2,4,3,1,2,1,5,3,4,5,5,4,2,3,1,1,4,1,1,1,2,1,1,1,6,5,3,6,3,4,3,3,1,6,1,4,3,3,1,2,,31,27,51,24,36,46,54,71,5,4,3,39,88,92,91,91,90,91,91,92,93,93,90,89,61,78,28,69,59,90,33,65,78,64,52,53,51,52,1,2,3,1,1,1,4,3,4,5,2,2,2,3,4,6,4,5,1,1,1,6,6,6,1,4,1,3,5,1,2,2,4,1,1,73,41,84,11,23,16,35,97,5,,A39VLUQ40T63RW,3QY7M81QH804SBPV9KEIRKOC52H7KV,3LAZVA75NI4D9HFBBXKEDQTRONTO2P,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/17/21 9:03,1/17/21 9:19,0,172.78.94.109,100,910,1,1/17/21 9:19,R_22M5EC5Mnj4PSoQ,,,,,39.53269958,-87.32550049,anonymous,EN,59,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,4,5,3,4,4,1,4,1,1,1,1,1,1,6,6,1,6,2,6,4,2,4,6,6,1,4,6,2,6,,100,100,100,100,100,100,100,100,6,6,6,0,87,93,91,92,87,87,87,90,93,93,88,87,0,0,0,100,100,100,20,75,76,77,54,51,51,51,5,5,5,5,4,4,1,1,1,1,1,1,1,5,5,6,6,6,1,1,1,1,1,1,1,6,1,4,1,6,1,6,1,1,1,100,100,100,10,20,16,35,97,7,n/a,A3BHDQILY0XJUS,3P529IW9KZZSRAMJC3OVUCE8SQ5FLA,34KYK9TV2RLMVM7017UYYO6WFI9BSB,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:13,1/17/21 9:21,0,68.12.26.136,100,476,1,1/17/21 9:21,R_3HnpiBVPuY9Kklo,,,,,35.48860168,-97.52500153,anonymous,EN,47,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,4,2,5,4,4,4,4,3,3,2,2,2,1,6,1,5,3,2,1,1,2,5,3,3,6,4,1,2,3,3,,2,12,31,1,6,5,51,51,24,4,4,4,7,87,87,87,90,87,87,87,89,88,87,87,87,21,60,10,100,83,100,6,100,99,99,55,51,51,51,2,2,3,2,2,2,2,1,3,1,1,1,1,6,6,6,3,3,1,1,1,2,2,1,1,6,1,2,1,1,1,3,1,1,1,68,83,71,10,21,15,35,94,4,Thanks!,A1EM0NU4IIOSNL,3WI0P0II6266WO30QHQ1SOKMM5ERD1,35JDMRECC4MHCKATGY27AITEU4SGEW,Democrats,Democrat,Republicans,Republican,an Independent,Independents
1/17/21 9:15,1/17/21 9:23,0,68.170.244.25,100,539,1,1/17/21 9:24,R_Xk5gYVYdK2k0Wzf,,,,,32.58099365,-81.48259735,anonymous,EN,43,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,6,1,4,6,3,3,3,5,2,4,,51,34,29,19,18,18,17,51,3,3,3,29,87,87,87,87,87,87,87,87,87,87,87,87,30,26,25,75,65,68,12,51,51,51,53,53,53,53,3,3,3,6,6,6,1,1,1,1,1,1,1,5,5,6,4,4,4,4,4,1,1,1,1,4,1,3,3,3,3,3,3,1,1,100,100,51,11,21,15,35,98,6,Thank you God Bless,A2FYNACFXUYAUM,3C2NJ6JBKBVYEGDS0LP3NLO8OH0N20,3TZDZ3Y0JSJ3D9T9Q41IBHOX1IT91F,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:16,1/17/21 9:25,0,71.195.51.21,100,541,1,1/17/21 9:25,R_3NVzzV9RattsJ21,,,,,45.08000183,-93.02269745,anonymous,EN,31,2,1,1,1,1,1,1,2,1,2,1,1,3,4,3,4,2,3,1,2,4,4,2,3,4,3,4,1,1,2,5,4,2,4,2,3,3,1,1,6,4,2,4,2,1,8,,15,45,0,0,59,78,68,55,5,5,6,46,91,90,92,88,87,87,88,88,91,92,88,87,40,47,20,70,60,70,65,58,67,42,53,52,51,51,3,3,4,1,1,1,2,2,3,4,2,2,1,3,2,6,3,4,1,1,1,4,3,5,1,3,1,1,1,1,1,1,4,1,1,55,75,53,10,21,15,35,93,3,,A3IYUN2EWCO16R,3CPLWGV3MPD9E0YRLU4IX8WMUNAN9S,3QO7EE372O0AI6SN935T3ORVXUOBQM,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats
1/17/21 9:06,1/17/21 9:25,0,70.179.104.27,100,1140,1,1/17/21 9:25,R_1IGG6rKfZvLjWGR,,,,,38.82530212,-97.63890076,anonymous,EN,38,3,2,2,2,2,2,3,2,2,3,1,3,7,1,5,4,3,4,4,4,2,2,4,3,1,1,1,4,5,5,6,5,2,6,1,3,4,2,3,6,6,2,2,3,2,3,,52,52,38,59,60,58,53,80,1,1,1,12,93,91,91,91,91,91,88,88,89,92,89,87,3,55,0,100,100,100,0,87,99,100,51,51,51,51,3,3,5,6,6,6,1,1,1,1,1,1,1,4,4,6,5,5,3,1,2,1,1,1,2,6,6,6,2,2,2,6,6,1,1,100,99,98,11,20,15,35,97,4,,A1X06CPDQMMIRH,3WJEQKOXA9GK5C178DKKWWU3X4NA1M,3UDTAB6HH6C36K8RULXIXC5NWQN90C,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:16,1/17/21 9:28,0,24.25.130.248,100,716,1,1/17/21 9:28,R_1qgMsYgftwYCaZa,,,,,43.14370728,-75.58200073,anonymous,EN,24,1,1,1,1,1,2,1,1,1,1,2,1,4,4,1,2,2,4,3,3,3,3,4,4,2,2,3,4,2,1,4,3,3,5,4,3,4,4,3,6,2,2,2,3,2,3,,54,68,64,45,44,61,60,48,5,5,5,51,90,89,87,87,87,87,91,88,87,87,88,88,34,77,96,26,18,43,51,77,77,77,52,52,53,53,1,1,1,3,3,2,1,1,3,1,1,1,1,3,3,6,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,56,34,11,20,14,35,97,5,,A274V7TN4K4ICV,35LDD5557BINDEWIDQG7A2L20RCKMJ,3TL87MO8CM2P4QOQM0JT5SJM2MTLFP,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:18,1/17/21 9:28,0,71.89.143.42,100,630,1,1/17/21 9:28,R_3KTrnvITiQ8323p,,,,,45.35760498,-84.90879822,anonymous,EN,45,1,1,1,1,1,1,1,2,1,1,2,2,5,1,4,4,4,4,4,4,5,5,5,5,4,2,2,1,1,1,5,5,2,4,2,5,5,4,5,6,2,1,2,3,2,4,,20,51,24,27,67,67,67,70,5,5,5,20,91,91,91,92,91,91,91,91,91,92,89,89,0,70,0,76,84,87,5,76,76,76,51,51,51,51,5,5,5,6,6,5,2,1,4,1,1,1,1,5,5,6,5,5,1,1,1,1,1,1,2,6,6,5,5,5,1,5,5,1,1,80,77,76,10,22,15,35,97,5,,ANX5363HTQNLA,3X4MXAO0BH255U3R7CVRKC97TLKRWA,35ZRNT9RUIB2UZBUFXYJW0YJU1TO30,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:24,1/17/21 9:28,0,75.102.135.107,100,259,1,1/17/21 9:28,R_838iev9Cn8KVyxj,,,,,38.44749451,-78.86930084,anonymous,EN,21,3,3,3,4,4,4,2,3,3,3,3,4,7,2,4,4,5,5,5,5,3,3,3,2,3,4,4,3,4,2,3,4,3,3,4,3,5,4,3,4,2,2,1,5,2,5,,63,59,55,31,26,63,56,60,5,4,5,35,89,89,92,91,90,89,91,90,90,90,91,89,32,59,53,88,71,100,34,62,58,40,55,55,54,55,4,3,4,4,5,3,4,4,5,3,4,4,4,4,5,3,4,5,3,4,3,3,4,3,1,4,2,2,5,5,3,3,6,1,1,68,59,99,10,22,14,35,98,6,,A3813SWFH1OWNO,3B4YI393VAAOZSMV2WLVDXBI9A7SSK,3APP19WN71RDZ5HEAGJ9YU11D646G1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:17,1/17/21 9:32,0,192.181.118.243,100,890,1,1/17/21 9:32,R_3G0nPa5K9xCSchp,,,,,37.75480652,-84.29850006,anonymous,EN,22,3,3,3,4,3,3,3,2,2,3,3,3,5,2,4,4,4,4,3,3,4,4,2,3,4,2,2,1,3,1,4,4,2,4,5,4,4,4,2,6,2,4,4,3,2,2,,21,22,50,8,20,62,46,35,4,4,4,54,91,90,89,90,91,91,91,92,91,91,91,91,44,51,74,63,52,66,60,100,100,100,51,52,51,51,2,2,3,2,2,2,1,1,1,1,1,1,1,2,2,6,4,4,1,1,1,2,2,3,1,4,2,4,3,3,3,1,2,1,1,70,54,88,10,22,17,35,95,5,,A1MXV3UQA0G711,3DY4FPOOA22SQ53MH2QVYAQTMCIRV0,3LAZVA75NI4D9HFBBXKEDQTRONTO2P,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:30,1/17/21 9:41,0,23.117.40.62,100,638,1,1/17/21 9:41,R_2dLVaxZKYpKkXPr,,,,,29.91490173,-81.36720276,anonymous,EN,61,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,4,4,4,3,2,2,1,2,5,5,5,2,3,2,2,1,4,5,4,4,5,4,5,6,6,1,4,5,2,6,,100,97,95,91,91,92,91,99,5,5,5,0,87,87,92,92,87,87,92,90,92,92,92,92,0,7,7,100,87,93,0,0,0,1,56,56,56,56,5,5,5,6,6,6,4,3,5,4,2,2,2,2,2,6,1,1,6,6,6,1,1,1,4,6,6,1,1,3,1,5,1,5,1,96,96,95,10,22,17,35,97,7,Trump MAGA 2024,A1EDN55K4IF2GD,3NJM2BJS4XKBFJH7DTR13N2P0OFCPX,35JDMRECC4MHCKATGY27AITEU4SGEW,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:35,1/17/21 9:43,0,70.177.156.231,100,482,1,1/17/21 9:43,R_d0hxvThgHJkFyo1,,,,,32.59379578,-83.64199829,anonymous,EN,39,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,4,1,2,3,3,5,3,3,3,3,1,1,1,6,6,1,2,2,2,5,2,3,6,2,2,2,3,2,1,,0,7,0,0,9,6,34,50,5,5,5,50,91,87,87,87,87,87,87,87,87,87,87,87,72,73,84,31,31,50,64,100,100,100,51,51,51,51,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,6,5,5,1,1,1,6,6,6,1,3,1,3,3,1,3,1,6,1,1,69,100,51,11,22,15,35,99,5,,A2NZAL7KHOR6VF,3V5Q80FXIY5RACKII25OE7Q2J1B233,34KYK9TV2RLMVM7017UYYO6WFI9BSB,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:37,1/17/21 9:44,0,24.183.48.157,100,418,1,1/17/21 9:44,R_1rChEavJqKIzwgV,,,,,42.82539368,-88.7335968,anonymous,EN,26,3,2,4,4,3,3,2,3,2,3,4,3,5,3,3,4,2,3,2,4,5,4,3,4,4,3,4,5,4,3,3,4,5,3,2,3,3,4,2,5,4,4,5,2,2,4,,83,70,71,70,71,62,78,81,2,2,3,69,90,89,90,88,89,89,88,91,91,89,90,88,34,22,69,77,56,63,26,65,75,67,54,55,52,54,3,2,3,3,2,1,3,2,3,2,3,3,4,3,2,6,3,2,2,3,4,2,3,1,3,4,2,3,2,3,2,1,3,3,4,95,85,81,10,20,15,35,95,6,god quick survey ,A1J1TKMINHOZB3,3NLZY2D53Q3PIZCSQJZP6BIMZTFQLI,34R0BODSP1CJWNL9Z2JG6L2P4VEE5C,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:32,1/17/21 9:44,0,50.25.223.31,100,718,1,1/17/21 9:44,R_1CEBl3HJpEMIvlI,,,,,33.51190186,-101.9316025,anonymous,EN,48,2,2,3,4,1,3,1,2,2,4,1,2,7,1,3,3,4,4,4,4,2,3,5,3,3,3,2,1,1,1,3,2,3,4,4,4,4,4,4,6,5,3,4,5,2,3,,50,50,36,50,50,50,50,75,4,4,4,0,87,93,93,93,90,90,92,92,92,92,91,91,0,50,0,100,100,100,0,28,30,30,56,56,56,54,5,5,5,4,4,4,1,1,2,2,2,1,1,6,6,6,5,5,3,2,2,1,1,1,1,5,1,1,1,1,1,1,3,1,1,100,100,85,11,23,17,35,97,5,,A3ESTJCYXNAS14,3FFJ6VRIL22Z45ZNOI8XZPZC5LNI0Y,34KYK9TV2RLMVM7017UYYO6WFI9BSB,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:29,1/17/21 9:45,0,184.6.21.84,100,951,1,1/17/21 9:45,R_p0lNT94Vhs6QTzr,,,,,36.74960327,-80.01049805,anonymous,EN,64,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,2,2,4,4,5,4,2,2,2,1,3,2,5,3,1,3,2,4,6,4,4,6,5,2,3,5,2,4,,70,64,75,70,70,75,81,90,6,6,5,10,88,93,91,91,89,89,91,92,91,93,89,90,0,24,0,100,76,78,0,23,21,0,55,54,55,55,6,6,6,6,6,6,2,2,2,2,2,2,2,1,1,6,2,2,5,1,1,1,1,1,1,6,1,2,1,4,1,5,1,1,1,80,100,100,10,21,15,35,95,6,n/a,A1WPCMXFU9NH9G,37W3JXSD67ME2VFDL7NLS824W90WYK,3XDSWAMB225TSBKTN31OE8XDFFOQC8,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:40,1/17/21 9:48,0,73.179.37.156,100,470,1,1/17/21 9:48,R_24DlpBv8HdvBnIy,,,,,26.66419983,-80.17320251,anonymous,EN,25,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,4,4,3,2,3,3,2,2,2,2,1,1,1,3,3,5,3,3,4,4,4,3,6,5,2,3,5,2,6,,80,80,80,91,84,98,96,86,6,6,6,42,87,91,89,89,91,91,89,90,90,92,88,87,36,39,35,64,64,73,25,64,79,45,51,51,51,51,4,4,4,4,4,4,1,1,2,1,1,1,1,2,2,6,4,4,2,1,1,1,1,1,1,5,1,1,1,6,1,6,1,1,1,90,93,95,11,23,17,35,99,7,,A2GGM5VCLYU50,3JNQLM5FT508QGA7O89OATKJJN22LH,35JDMRECC4MHCKATGY27AITEU4SGEW,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:31,1/17/21 9:51,0,99.102.108.242,100,1233,1,1/17/21 9:51,R_2fjSu7Mnidxyiii,,,,,41.79960632,-88.00659943,anonymous,EN,38,1,1,1,1,1,1,1,1,1,3,2,1,2,4,3,3,1,5,2,3,2,2,5,4,3,1,1,2,3,1,4,4,1,3,1,4,4,5,1,6,2,2,3,4,3,,2,52,74,52,52,68,76,74,52,4,4,4,10,88,92,90,91,90,90,91,90,91,93,89,88,30,27,4,99,34,100,26,76,64,81,56,51,51,51,5,5,5,2,1,1,1,1,5,1,1,1,1,1,1,6,5,5,1,1,1,3,3,3,1,4,1,1,1,1,1,6,1,1,1,100,100,100,10,20,16,35,96,6,,A1FVEWIXNKEGTW,3TXMY6UCAF2WFVIMD66Q3SSZ5K1CQO,3KA7IJSNW6IPIUR89QQ43J1LSY2BPV,Democrats,Democrat,Republicans,Republican,an Independent,Independents
1/17/21 9:41,1/17/21 9:52,0,174.198.195.119,100,677,1,1/17/21 9:52,R_Opval6mSvpIhQEp,,,,,39.88450623,-74.90670013,anonymous,EN,40,2,1,2,1,1,2,2,2,3,3,3,1,4,2,3,4,2,4,4,4,1,1,3,2,4,4,4,1,4,4,6,6,2,5,4,4,4,3,2,6,4,4,3,5,2,2,,10,25,15,23,63,16,74,52,6,5,2,44,89,91,91,91,87,87,90,91,91,91,88,87,17,42,19,74,62,61,72,91,93,100,53,56,51,51,4,4,4,4,3,4,2,1,4,2,1,1,1,5,5,6,5,5,4,1,1,4,4,4,1,4,2,4,4,2,1,1,4,1,1,17,74,99,10,21,16,35,94,5,,A3OJCVQIA4CPMX,3DY46V3X3QWMNOQ9E4VFRBRYH7T55X,3QO7EE372O0AI6SN935T3ORVXUOQB1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:47,1/17/21 9:54,0,74.133.10.142,100,440,1,1/17/21 9:54,R_cZqtN3bHtXznXMd,,,,,40.18339539,-83.09120178,anonymous,EN,53,3,1,2,1,1,2,1,1,2,1,2,1,4,2,3,4,1,4,2,3,4,4,2,4,4,4,4,1,1,1,4,4,3,4,4,4,2,3,1,6,1,2,4,4,2,8,,0,0,0,0,0,0,0,31,4,4,4,6,90,88,88,88,90,89,89,89,89,91,89,89,33,19,92,87,57,71,24,37,36,37,53,52,51,51,3,4,2,4,2,1,1,1,1,1,1,1,1,2,2,6,2,2,1,1,1,1,1,1,1,6,1,6,3,3,3,1,1,1,1,65,65,64,10,22,18,35,93,5,None.,A2WIO1V541XFKL,374TNBHA8C99IYJR9YOF0JKI88JYQI,3QGHA0EA0JDF23O9LC4ZVD9HLV5BWQ,Democrats,Democrat,Republicans,Republican,a Republican,Republicans
1/17/21 9:41,1/17/21 9:55,0,73.82.91.164,100,849,1,1/17/21 9:55,R_1rCZovXa04hq1Ut,,,,,34.00340271,-84.46050262,anonymous,EN,55,3,3,3,4,2,3,3,2,4,4,4,3,7,1,5,4,3,4,3,4,2,2,3,2,1,1,1,1,3,1,5,4,2,1,1,1,4,2,1,6,1,3,4,3,3,,1,65,60,75,28,75,84,76,75,5,4,3,40,89,92,91,91,91,91,90,90,92,93,91,90,35,45,20,70,40,70,55,65,45,40,52,52,52,52,4,4,5,1,1,1,4,2,5,2,1,1,1,4,4,6,5,5,4,1,1,6,6,6,2,6,3,6,5,3,5,1,4,1,1,55,65,70,11,22,16,35,95,4,"I think there are two types of Republicans: 1) traditional, Eisenhower-style, big business, small government, low taxes, and then 2) the Trumpers. When I answered the questions, it was the Trump-dominated Republican party I had in mind, not the traditional members. ",A2IBJ4NW99YFBR,33OOO72IVIZ97BAEUA0L8X3MPR0TCJ,3KA7IJSNW6IPIUR89QQ43J1LSY2BPV,Republicans,Republican,Democrtas,Democrat,an Independent,Independents
